note_names,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,mfcc,zero_crossing_rate,rms,tonnetz
11. D,0.36777788,584.4157379540446,2049.283156935638,631.0164741847826,19.372970387317235,-18.377636,0.006241508152173913,0.028615069,-0.022896611970436045
11. D,0.35283026,630.4259227217048,1756.4516524622618,822.0066236413044,19.41397766179213,-15.409799,0.006559952445652174,0.048993267,-0.04461944171766737
11. D,0.33940613,692.0184501753403,1674.137430546764,1211.0086192255435,19.486394007582874,-13.647404,0.006453804347826087,0.065885216,-0.01856523769346377
11. D,0.23235197,1110.6988971996439,1684.7458378116885,2218.856148097826,21.140407948151225,-12.685958,0.016399881114130436,0.062340852,-0.024054119837641944
11. D,0.34610802,521.738950997394,1321.8990534139825,778.4721042798913,18.810784055459116,-10.06142,0.006294582201086957,0.100493506,-0.03878061980233775
11. D,0.40115142,702.8327896652069,1632.14697760131,1004.5707370923913,18.469038199334626,-8.139922,0.008449388586956522,0.08466929,-0.026962794954740583
11. D,0.34153748,387.50987548868704,1501.881381915946,330.0197435461956,21.361072356263055,-15.7221365,0.005912449048913043,0.04630881,-0.043731240606185044
11. D,0.30632335,663.5883413208003,1708.6704081568753,916.0973590353261,19.84391083355888,-17.153646,0.009500254755434782,0.044045568,-0.020274257228183153
11. D,0.37081274,454.3776534220542,1393.7082790496358,665.1887313179348,17.448657194219297,-6.34826,0.005689538043478261,0.10089521,-0.040654433260342994
11. D,0.30541837,1061.584727304266,1785.0155079537565,1579.4136379076087,20.4868493278748,-16.25758,0.04124915081521739,0.040969443,-0.04732859215826993
11. D,0.30844176,607.4053508917699,1668.3632621738582,690.4668393342391,21.225535109854995,-17.377687,0.00943656589673913,0.043233894,-0.023470412644727604
11. D,0.32120275,1211.657841176642,1659.7731710985506,2543.7266474184785,20.480742074247864,-15.317232,0.019011124320652172,0.041977596,-0.016009831542134534
11. D,0.35417214,584.6174088933473,1655.16528805349,839.794921875,19.138456845951797,-16.051456,0.006549337635869565,0.042244643,-0.03640161490267076
11. D,0.28520653,663.6762375093946,1576.7875967772836,1011.592433763587,19.625519588844824,-14.757685,0.011379076086956522,0.05349493,-0.0168711593405
11. D,0.37868294,505.6641672326199,1737.795798239869,612.7600628396739,20.502315763340658,-14.677443,0.006761633831521739,0.055454534,-0.045687011138577066
11. D,0.35415632,425.7589705061102,1315.58858831298,538.330078125,20.04979492360693,-13.244296,0.006475033967391304,0.0705472,-0.01478801689197874
11. D,0.28799865,1375.3599562979878,1843.3983822541882,2872.342051630435,19.304262536910166,-14.430535,0.022376019021739132,0.043493506,-0.011877468721871036
11. D,0.32065842,624.0708008954615,1260.9793118357018,988.6548913043479,19.681935785143978,-8.505115,0.008077870244565218,0.1271515,-0.038811414609984565
11. D,0.34177792,769.5847654046827,1782.852037156047,1265.7778532608695,20.95620970745214,-16.036013,0.00650687839673913,0.037313584,-0.021206905067386764
11. D,0.31301722,894.5098364589787,2184.49563253372,1370.1670771059783,16.85998591055807,-8.764153,0.007854959239130434,0.083881415,-0.044930720420127176
11. D,0.3625573,696.2796795052094,1692.5755231914084,1092.5760020380435,18.472348713783685,-9.674344,0.006358271059782609,0.083903454,-0.05073799593915303
11. D,0.3475568,500.61985108921425,1525.8990788876267,529.9040421195652,20.937050250345727,-16.5885,0.006602411684782609,0.043977767,-0.019081015890175846
11. D,0.33632323,630.0622569848707,1863.097164603605,889.4149116847826,17.26759339578354,-16.87412,0.005402938179347826,0.02595292,-0.05094082673757532
11. D,0.29454938,694.1526954468345,2278.61508786933,592.631199048913,20.257409086051616,-21.691854,0.008587381114130434,0.015981354,-0.04651747499890499
11. D,0.34971082,476.6834944123956,1558.4537533268779,592.1630859375,20.693548422882916,-15.222475,0.006103515625,0.050452854,-0.021976230520699976
11. D,0.28147945,636.5104483605315,1885.5169666071395,767.2373896059783,20.571732144107433,-16.667067,0.010996942934782608,0.028205825,-0.006253733083014096
11. D,0.38826475,421.52306461941515,1302.3648679849919,638.9743970788044,16.751617307272248,-5.9075937,0.005392323369565217,0.11056792,-0.0494244966263005
11. D,0.3712348,523.6422756507625,1328.458630306574,844.0079398777174,18.962192819234478,-9.778085,0.005901834239130435,0.106637485,-0.03922369043617435
11. D,0.37187123,566.3143904922186,1753.6601528403369,647.8685461956521,18.917926946055978,-15.691644,0.006549337635869565,0.047339104,-0.0247397234284076
11. D,0.35131842,590.5935423278496,1888.5680847586618,565.9487516983696,21.593945175782547,-17.2111,0.006878396739130435,0.040810876,-0.02463766814235074
11. D,0.3257467,615.742989372181,1400.9165293080298,929.6726392663044,20.214864992164223,-14.279439,0.008481233016304348,0.052100893,-0.02127619179418586
11. D,0.36353913,523.0947460479439,1359.6008239278722,728.8521144701087,22.520150297613025,-9.575159,0.006804093070652174,0.10666416,-0.027625200171866565
11. D,0.36275157,516.6341832635063,1441.8329200338346,940.4392408288044,17.713802760807603,-5.7695074,0.005604619565217391,0.092191614,-0.045282079580382426
11. D,0.34500173,861.0582422451515,1913.2129545306882,1524.1762907608695,19.424591265336772,-16.818264,0.008343240489130434,0.036904834,0.008548965958602035
11. D,0.3649495,663.7618754615099,1467.8662373227023,1214.7535241168478,19.239395668108333,-10.7751465,0.006050441576086957,0.076615974,-0.017745629398647256
11. D,0.37486216,627.2698319233918,1318.1120508970864,1097.725246263587,18.975676790618365,-8.664865,0.006124745244565217,0.13191031,-0.0151619859485596
11. D,0.33629227,524.6793666368709,1579.950351798136,744.7679602581521,20.607021248055823,-14.241457,0.005901834239130435,0.051940575,-0.04146649102269567
11. D,0.3473936,563.8348212533431,1434.1228537915022,815.4530400815217,18.893670678659337,-13.953222,0.006623641304347826,0.055373617,-0.06120792466772082
11. D,0.34787244,647.2703654592782,2077.9910057842267,788.3024796195652,20.24578134483157,-19.316168,0.006103515625,0.024083443,-0.029166900870276784
11. D,0.35442284,640.6589944054695,1845.4587014949154,672.6785411005435,20.93482721143004,-17.793697,0.008237092391304348,0.028028052,-0.02828316521233937
11. D,0.32431826,668.197120334303,1751.7341997599312,924.0552819293479,20.158543976189687,-15.528506,0.006421959918478261,0.0469053,-0.04595830841137566
11. D,0.3310187,579.7341130492881,1599.1395360258377,909.5437754755435,19.30379459495077,-15.578026,0.00594429347826087,0.051217835,-0.01896020398416551
11. D,0.35919416,733.2430398665296,1812.2498173969207,1158.5799507472825,17.415322515965126,-9.947363,0.005976137907608696,0.088197,-0.030216689476077543
11. D,0.33231577,1229.7708031814313,1754.037635563033,2585.388714334239,18.9083379726579,-13.13279,0.01383109714673913,0.045546535,-0.014449353545229101
11. D,0.3824889,626.4682638835336,2182.2613044493955,704.5102326766304,19.933042439105417,-18.690632,0.006453804347826087,0.02541232,-0.05370899183601184
11. D,0.3636888,510.1179574001832,1382.82844148104,837.9224694293479,20.136767312879602,-12.066701,0.005976137907608696,0.097297035,-0.0479337555048552
11. D,0.31018162,437.02297381870915,1435.9525313836857,522.8823454483696,21.49218999395809,-15.388441,0.008428158967391304,0.04087987,-0.03174758407124142
11. D,0.36577165,552.1113488649752,1597.0653736240668,826.2196416440217,19.660832280876015,-12.921618,0.005997367527173913,0.062414937,-0.04962652546392014
11. D,0.3169458,821.8811016409176,1949.8053081812996,1405.2755604619565,21.097624737459928,-16.039194,0.011453379755434782,0.038488448,-0.02042852220609684
11. D,0.36669597,647.9704770265423,1509.731815321876,1101.9382642663043,19.09395564229556,-11.315028,0.006411345108695652,0.07533372,-0.016393370433774708
11. D,0.3406984,561.2951209807756,1297.0362943179678,890.3511379076087,19.393711452444002,-8.350988,0.006464419157608696,0.14501812,-0.014977306444375223
11. D,0.31154326,934.0269184985785,1667.8251514922104,1802.7035920516305,20.349381629752965,-12.709612,0.011941661005434782,0.065575324,-0.018726943661740755
11. D,0.32043892,765.1100251902914,1461.8311949586835,1423.0638586956522,20.0275916679974,-10.697258,0.009319802989130434,0.06964771,-0.018056895454874287
11. D,0.31833738,579.5672835333465,1357.1264442994084,892.2235903532609,19.14624622270353,-10.735905,0.007610818614130435,0.07823759,-0.03886285147844388
11. D,0.34470296,582.6028495366195,1623.1009038301756,744.2998471467391,20.7811235704004,-15.913873,0.006124745244565217,0.04732018,-0.016762880357946028
11. D,0.919444,639.1892411968815,2703.386129757425,459.0692934782609,14.016611526176009,-28.77672,0.0,0.0023778877,0.010429927679807377
11. D,0.3222891,499.60863694936734,1640.600156912582,598.7166694972826,20.514599263891157,-15.219048,0.006156589673913043,0.047765344,-0.04457670731264898
11. D,0.38249108,623.9738695194113,2177.093844063768,698.8928753396739,19.922728279671862,-18.690866,0.006368885869565217,0.025412308,-0.05370949676367056
11. D,0.34773615,464.38337018429394,1584.2248329867562,418.96123471467394,20.69861372122615,-16.315052,0.00626273777173913,0.04160543,-0.01506246029979882
11. D,0.33436304,667.7697270186279,1566.4564686076526,1080.4050611413043,21.54018795848117,-16.983936,0.008014181385869566,0.04215644,-0.018555976233020775
21. C1,0.27451998,934.072324589916,1712.1464716484795,1612.6496688179348,20.54492880412748,-12.649265,0.03743843410326087,0.07575304,0.2059461419694076
21. C1,0.25978595,2384.6900662031503,1787.6621382482417,3409.2677904211955,20.288377546311924,-16.692776,0.08578889266304347,0.06862977,0.21526178045223965
21. C1,0.2653647,1252.5096612432274,2094.710431456032,1848.5786769701087,22.16613408605209,-19.214739,0.04957116168478261,0.037205063,0.21471290343223928
21. C1,0.257777,958.2663263516802,1574.5432977172154,1777.8935971467392,22.533807053539824,-16.135744,0.01204780910326087,0.071058534,0.21665133749609813
21. C1,0.23823088,1410.2319107294375,1953.1943274887424,2997.7963654891305,20.18564450515941,-22.77627,0.011103091032608696,0.04461644,0.21161601622250775
21. C1,0.27311644,1240.337648727654,1647.467993003735,2006.8009086277175,21.73268822579461,-17.079416,0.052076256793478264,0.1351071,0.25093950885338945
21. C1,0.24825342,1223.5225749294707,2970.8191070357116,1644.0132472826087,20.180082491536567,-23.25211,0.011538298233695652,0.012172364,0.18138409670667688
21. C1,0.24022038,1001.6500672379204,1768.8266809441993,1848.1105638586957,20.909191359156445,-20.626678,0.012599779211956522,0.043123964,0.22444529136014676
21. C1,0.27882895,1964.345332338358,1929.8210037749338,3482.2934358016305,21.187391244402423,-13.984891,0.06421959918478261,0.07222665,0.20123246150458746
21. C1,0.24855003,672.0520555472369,1834.5088758551517,736.3419242527174,23.111509359755395,-19.84878,0.012217646059782608,0.040225405,0.2223129133703681
21. C1,0.23885821,1304.0524379592628,1699.783760806035,2509.086277173913,23.40002416231513,-17.021904,0.02163298233695652,0.088749036,0.24442738590408605
21. C1,0.27309075,1283.9941564410735,1853.6837407860962,1987.1401579483695,19.62117831019629,-21.169636,0.044168223505434784,0.03131465,0.1780507131236158
21. C1,0.23503947,722.4308067503131,1817.986141266394,1018.1460173233696,23.39856517541561,-23.405064,0.010731572690217392,0.039399374,0.23461496149190697
21. C1,0.25598544,1146.0946777302615,1753.1587495253982,2293.2861328125,22.482780172687708,-21.511625,0.01335343070652174,0.05619416,0.17792663076978465
21. C1,0.22560778,883.354235447109,1865.6267538205066,1318.2065217391305,21.37238930409862,-22.198029,0.01276961616847826,0.04279642,0.20431985635702513
21. C1,0.24125743,739.403385851589,2093.638991303207,858.0513332201087,20.772636064558277,-24.666979,0.012493631114130434,0.027767405,0.17735788946948522
21. C1,0.26579064,1089.686811088524,1620.832176334541,1474.088187839674,20.546486248883014,-16.30822,0.047575577445652176,0.078242764,0.21515546310534836
21. C1,0.22700839,995.7479958240689,2155.7916261876353,1446.9376273777175,22.405836530397444,-19.114557,0.015709918478260868,0.03362634,0.21734247754384312
21. C1,0.25419873,747.4432849321387,1655.3668914948364,1086.0224184782608,24.16727431399818,-15.568031,0.011994735054347826,0.07214833,0.20925653016704712
21. C1,0.246065,712.7638669549375,1717.3374680510296,1070.5746858016305,21.6324688752078,-11.324106,0.010391898777173914,0.08681526,0.20892093759668945
21. C1,0.24014525,813.9555728402723,1653.2438068647202,1134.2380689538043,21.849835122257673,-22.84491,0.011739979619565218,0.045275755,0.21217387153547915
21. C1,0.23007813,835.6941772991487,1769.3620129360288,1248.92578125,21.492967404878492,-21.74295,0.018512228260869564,0.04944995,0.21122462414865456
21. C1,0.23569466,1015.3753011600246,2123.4908894803516,1617.7989130434783,20.01278077844259,-22.313469,0.010625424592391304,0.0393141,0.16945642892080687
21. C1,0.2551312,1142.4845486751829,1629.2000049854555,2329.7989555027175,22.41922749725095,-15.231916,0.01889436141304348,0.09047436,0.22380785310070583
21. C1,0.23690978,701.0974319158835,1836.640915432451,947.929050611413,24.833656824458558,-18.14723,0.011050016983695652,0.042637672,0.22556843064615828
21. C1,0.20666921,839.7254038017294,2047.4532595157336,1013.9329993206521,18.14430290201411,-21.027456,0.011241083559782608,0.015578395,0.1228319355635064
21. C1,0.27445924,1255.451654610019,1719.2559785234437,1747.4662449048913,20.87403527366712,-15.988442,0.048063858695652176,0.06535873,0.21997995336710197
21. C1,0.23989736,994.4394559560952,1651.2250405641491,1930.4984714673913,20.428279252103145,-16.928625,0.011612601902173914,0.06608964,0.23080890463899636
21. C1,0.26941758,1114.419901244754,2156.4150778398225,1716.1026664402175,23.397035946710496,-18.117298,0.038160241168478264,0.032409802,0.2128705149173884
21. C1,0.23618808,1343.0425950268577,1867.761844142646,2726.7588739809785,20.46269244405486,-19.691154,0.013576341711956522,0.0473838,0.2017665600348031
21. C1,0.24793234,2178.9945300742597,2127.252270477738,3011.8397588315215,18.345590282648796,-14.888596,0.09603218410326086,0.04375615,0.13282420977327186
21. C1,0.23553135,944.103618363324,1789.5216900720206,1554.1355298913043,23.186879906676555,-21.100231,0.016336192255434784,0.05037432,0.2644112436739471
21. C1,0.24839152,673.5870455635562,1840.408161084579,765.8330502717391,23.19655880488132,-20.551804,0.011463994565217392,0.045556396,0.2412083629412754
21. C1,0.24955915,1466.6961307846518,1808.8121878943737,1849.5149031929348,22.115771389677615,-18.789164,0.061746348505434784,0.042133868,0.23632337444361276
21. C1,0.2324399,1053.7305077741166,1912.7934886115984,1469.4070567255435,19.214188143245853,-14.007835,0.019478175951086956,0.049773414,0.18987272708310746
21. C1,0.25767654,973.5181515635176,1549.5058184752766,1814.4064198369565,21.166745299435156,-13.003588,0.013279127038043478,0.11751904,0.21714132441590533
21. C1,0.25197974,1087.4578074108824,2319.9710415924787,2105.1046620244565,24.295386368578036,-19.60848,0.01725968070652174,0.032834947,0.23716603819119425
21. C1,0.23854518,923.2682779211493,2451.0635828352947,1171.6871178668478,21.62052707065377,-22.923439,0.01237686820652174,0.018535903,0.21242745689405326
21. C1,0.24980548,604.2654901474364,1603.7887735256697,784.5575747282609,22.011107334442507,-11.621536,0.010444972826086956,0.08223014,0.21530079515720327
21. C1,0.24644399,871.3088781931781,1482.2525475434984,1586.9034476902175,20.7039561909467,-12.41786,0.012069038722826086,0.13628913,0.22933347722367264
21. C1,0.24593635,2118.852804714477,2146.286299725552,2581.643809442935,22.56170157194797,-20.893318,0.09121306046195653,0.028117592,0.18223529816944292
21. C1,0.24125749,735.7639839684568,2082.0289339494093,853.3702021059783,20.806189235755433,-24.66662,0.012143342391304348,0.027767401,0.17735780508185583
21. C1,0.2299672,812.7162319473608,1800.9726698183026,1091.6397758152175,21.633745362603648,-14.58185,0.01140030570652174,0.1274116,0.2637724396791842
21. C1,0.24364889,747.5500448508651,1946.8321941763086,857.1151069972826,23.78732439458389,-18.847069,0.011973505434782608,0.03298057,0.2221064261341821
21. C1,0.26375467,1419.8186630653422,2035.8287094613534,2097.614852241848,18.34662199853642,-14.229095,0.047246518342391304,0.048975207,0.13845890116187065
21. C1,0.22716992,825.2057640948609,1810.5021446029227,1136.1105213994565,22.453130853948576,-21.009607,0.01203719429347826,0.045544554,0.22208882150634554
21. C1,0.26848465,735.2777609644845,1758.868613387314,1245.1808763586957,20.748059261876474,-10.679645,0.01155952785326087,0.08371105,0.21132685191252223
21. C1,0.24800485,670.4094737175808,1599.0584474889863,817.3254925271739,21.287678765262882,-18.376146,0.010922639266304348,0.050823465,0.22021291414998578
21. C1,0.2746688,1535.4880512891873,1854.3100760493608,2056.4208984375,22.472825175044584,-22.469347,0.05308466372282609,0.04613127,0.22653467813993974
21. C1,0.22379267,955.8411535524264,1966.606495689298,1505.9198794157608,23.454773590295115,-20.869633,0.017323369565217392,0.034790616,0.2291442671122054
21. C1,0.2686864,1113.3174675175428,1804.1729825669042,1700.654933763587,21.512268546579207,-18.876654,0.024371603260869564,0.02456699,0.167737917256353
21. C1,0.27934477,1383.973276873515,2017.4596109540716,2337.288765285326,21.899680501632762,-22.755482,0.04448666779891304,0.043804754,0.23244925353687032
21. C1,0.2561723,1057.4348811699595,1808.229466359685,2004.9284561820652,22.506221495133687,-21.627752,0.0146484375,0.035314634,0.20106774332584984
21. C1,0.23844266,783.4128172053373,1579.233710465032,1037.3386548913043,22.318379923607523,-18.404482,0.012451171875,0.042791665,0.21752251402917033
21. C1,0.25143594,772.4168855316352,1715.7520508634204,1055.126953125,21.928274614244657,-18.196772,0.010954483695652174,0.050756723,0.21437484597386278
21. C1,0.2619901,1431.923053572665,1855.1320079058885,2843.319038722826,20.087097950781008,-17.762138,0.020231827445652172,0.048184752,0.17143537802162814
21. C1,0.23816687,1009.6161330970725,2467.2528626644985,1365.4859459918478,21.213046820813656,-21.704365,0.014383067255434782,0.018118924,0.2001475638837277
21. C1,0.23530701,959.7373392748123,1647.7350505338673,1735.2953040081522,24.995208537101234,-23.059023,0.011676290760869566,0.0699024,0.2534878384761406
21. C1,0.24726667,762.6576005427066,1896.9410743254216,1008.7837550951087,23.62874054952467,-21.487944,0.011580757472826086,0.04150737,0.24246719156928964
21. C1,0.23586649,822.4792969726788,1839.3802605597714,1240.9678583559783,23.58310554519255,-20.85783,0.011463994565217392,0.0350613,0.23551502028913218
21. C1,0.20517795,1145.842763980212,2039.5872619773784,1779.7660495923913,23.13758823026346,-21.035734,0.020263671875,0.03300361,0.21706270081307633
10. C-sharp,0.4174448,622.8081368906578,1742.7655879124793,792.5154976222826,20.08680702519988,-13.770046,0.010349439538043478,0.03955203,-0.16849099725014996
10. C-sharp,0.3863663,1004.1172722371707,1562.6765143020846,2018.9718495244565,16.796551080223605,-11.016671,0.010625424592391304,0.042367868,-0.12319761851358074
10. C-sharp,0.38363665,502.3467615310442,1454.8533773737558,585.1413892663044,20.524314880634503,-9.58997,0.006804093070652174,0.06901061,-0.17816838256865278
10. C-sharp,0.28691918,769.4319576893262,2027.0339830971127,1056.063179347826,18.675944019237672,-7.7601557,0.012111497961956522,0.08397512,-0.19531490761271622
10. C-sharp,0.41397086,589.4202994563352,1520.5411623004177,1059.8080842391305,18.204142617914506,-6.20277,0.007228685461956522,0.09423357,-0.17532502251026194
10. C-sharp,0.330945,623.9499554546467,1510.6412639376213,879.5845363451087,21.275534292531205,-11.17504,0.00919242527173913,0.05722712,-0.20445967636691897
10. C-sharp,0.38233805,758.8338679904409,2305.12133066407,972.2709324048913,19.77075551904663,-19.091402,0.007557744565217391,0.017178671,-0.16611068048401412
10. C-sharp,0.39004052,618.7462275114551,1582.9836708232792,785.9619140625,20.099312977168026,-12.9596195,0.006708559782608696,0.056167074,-0.20978520573366738
10. C-sharp,0.40703928,616.7986462308563,1784.6480747938665,832.7732252038044,19.845973911370713,-11.837871,0.007610818614130435,0.058942094,-0.1958125785612938
10. C-sharp,0.42738068,583.4823387988915,1231.717534428082,939.0349014945652,19.999178990563195,-6.719145,0.006464419157608696,0.14334016,-0.1929665046534886
10. C-sharp,0.4160703,747.703175456251,1769.4126388046457,1080.4050611413043,19.677250886438177,-13.483496,0.007387907608695652,0.04307939,-0.1888559942448202
10. C-sharp,0.40151736,837.0157635402458,1960.2081874015832,1202.5825832201087,17.649184160375086,-12.060502,0.00871475883152174,0.03599955,-0.11733412305493479
10. C-sharp,0.40949613,743.954177359822,1774.4976198667514,1143.1322180706522,21.042056188066443,-12.99733,0.006496263586956522,0.047160767,-0.18474317637821902
10. C-sharp,0.44312572,675.0394604810241,2154.0720737898805,801.8777598505435,20.091252098556826,-16.34349,0.006199048913043478,0.026002383,-0.18343149319801788
10. C-sharp,0.28609654,1248.7448241279392,1740.189767033734,2641.5622877038045,18.191722948566355,-10.551426,0.016070822010869564,0.05984086,-0.13666862962562976
10. C-sharp,0.34908083,771.785749411147,2332.028070055613,792.5154976222826,17.135754275890225,-16.524845,0.008640455163043478,0.012801029,-0.10645942159477988
10. C-sharp,0.4752556,1335.9843332291402,2386.714958501498,1600.9468410326087,19.989227856300946,-15.718815,0.053838315217391304,0.024711244,-0.17471625666835297
10. C-sharp,0.40867007,512.4027045464899,1488.567719814873,730.7245669157609,20.61187789594168,-12.846178,0.006209663722826087,0.048997972,-0.1866296141799034
10. C-sharp,0.29309148,673.4767078238441,1749.9689257387085,1025.1677139945652,21.885048072576502,-16.079584,0.012907608695652174,0.029337477,-0.1948204860587123
10. C-sharp,0.45096666,611.2871356743636,1587.6617477053464,968.526027513587,19.169524855615343,-8.205145,0.006294582201086957,0.07216207,-0.21625044086266368
10. C-sharp,0.3556918,813.2931129216623,2314.7198890911122,1038.2748811141305,19.965578067840763,-19.235022,0.009256114130434782,0.014610324,-0.15944306810687786
10. C-sharp,0.4388179,619.9573076312796,1435.496181162907,1094.4484544836957,18.892615067776656,-8.817686,0.005816915760869565,0.09580989,-0.1658171948957726
10. C-sharp,0.30745697,688.9776908016855,1801.4751378941544,1062.1486497961957,21.16402131185868,-14.0144005,0.010975713315217392,0.038094763,-0.16050439981508274
10. C-sharp,0.47589785,1331.307269812913,2381.7693331070973,1601.4149541440217,20.035372941185148,-15.720377,0.054231063179347824,0.02471123,-0.17471787079551424
10. C-sharp,0.44270954,615.6220933390017,1498.2130825246131,1077.596382472826,19.66726104312843,-10.259686,0.005615234375,0.088373855,-0.17120243243424457
10. C-sharp,0.36768156,652.8375783909866,1374.1719018391063,1045.7646908967392,21.01340698339211,-7.244335,0.01008406929347826,0.07709042,-0.1842845453432341
10. C-sharp,0.47429442,636.0336113138763,1479.837089815979,1030.7850713315217,19.573607783978474,-11.796582,0.0078125,0.054456525,-0.1825475097219073
10. C-sharp,0.45018303,411.7989282002262,1534.479210496219,393.2150135869565,21.39846054239063,-10.869717,0.00618843410326087,0.060471643,-0.189307603828068
10. C-sharp,0.2884159,808.4075581666818,1796.6727541428886,1407.6161260190217,21.30455070895146,-14.611148,0.010752802309782608,0.036782432,-0.18564550645051944
10. C-sharp,0.46000406,636.5521662630008,1745.0984971943406,1021.8909222146739,21.100084692647954,-12.349656,0.005583389945652174,0.047368724,-0.17159821012482246
10. C-sharp,0.4383446,632.4941999580784,1466.145033910334,968.0579144021739,19.356511772718335,-10.809609,0.005880604619565217,0.07219389,-0.21216764603558572
10. C-sharp,0.4100308,1003.2208501303244,1691.2943743460953,2016.6312839673913,20.041384515902475,-9.705422,0.010115913722826086,0.07876022,-0.1808851341142084
10. C-sharp,0.25267753,824.139152058791,2004.3310161495976,1167.4740998641305,21.60999980766655,-20.00766,0.011570142663043478,0.026726533,-0.2175057221942824
10. C-sharp,0.9240409,622.61977572505,2481.4966907299868,652.1739130434783,14.28295174423893,-29.912458,0.0,0.0023219944,-0.005018801362365221
10. C-sharp,0.44466192,1014.5813965722202,1628.0067460544685,1703.4636124320652,15.490561538370835,-6.2553587,0.043817934782608696,0.09888679,-0.1633254538470966
10. C-sharp,0.42955586,636.2508473923383,1544.8155410046165,1051.8501613451087,18.44940294495569,-10.303877,0.005721382472826087,0.07875067,-0.1832035896088881
10. C-sharp,0.42281404,753.5491562326299,1757.9461554656787,1220.3708814538043,19.2832476964138,-12.404554,0.006145974864130435,0.05896392,-0.20239861863063796
10. C-sharp,0.4650806,555.8232809847802,1472.8792440417553,921.7147163722826,17.04243563905994,-4.1648846,0.005540930706521739,0.1210329,-0.18348890067485432
10. C-sharp,0.414541,439.32875863008803,1535.1786861859284,503.22159476902175,21.071508215180412,-11.461105,0.006464419157608696,0.06436048,-0.16658321206923407
10. C-sharp,0.44591862,587.6034245549088,1691.6104412592176,866.0092561141304,21.550557538719172,-12.266167,0.005625849184782609,0.05205957,-0.1807301154661369
10. C-sharp,0.33850306,593.2590389894593,1670.805733314716,927.3320737092391,21.844744699627554,-13.45717,0.007865574048913044,0.041252412,-0.1742747843908045
10. C-sharp,0.43981883,586.1049690522158,1455.9133797753595,917.0335852581521,18.995266864314416,-8.538986,0.005604619565217391,0.076383494,-0.19221544043083877
10. C-sharp,0.42145184,511.09687549871086,1635.327021040042,544.4155485733696,20.402747903056365,-11.520816,0.007005774456521739,0.061164353,-0.1882779734625849
10. C-sharp,0.27402115,1136.5340348810214,1616.4924194249925,2411.250636888587,20.28546286352783,-14.145854,0.01521102241847826,0.05660972,-0.15121423470278128
10. C-sharp,0.29468393,938.7939011205452,1650.5766858514294,1853.2598080842392,19.924949369887567,-11.492653,0.01310929008152174,0.06945114,-0.1883962541651865
10. C-sharp,0.3096871,760.8579392200488,2327.39769191148,843.0717136548913,20.43099460453898,-19.16256,0.010200832201086956,0.02012983,-0.19035663013860343
10. C-sharp,0.2580181,1159.1766858043386,1664.9865378682607,2264.2631199048915,21.962163977259415,-12.520989,0.018830672554347828,0.06449079,-0.16773787044488866
10. C-sharp,0.4306889,695.6970549495364,1308.2704333390125,1167.4740998641305,19.841848174746886,-6.67826,0.007706351902173913,0.13406436,-0.18589352721763044
10. C-sharp,0.39719564,618.6692918502004,1636.160343115948,867.4135954483696,21.694599364466367,-13.901503,0.006252122961956522,0.04467311,-0.20562237273279407
10. C-sharp,0.39598674,532.8181449793871,1420.5289593866912,742.427394701087,21.332493038760443,-12.209186,0.006453804347826087,0.074620776,-0.23644782944902543
10. C-sharp,0.44759467,588.6107046134821,1561.0706343860948,945.5884850543479,21.34659551624521,-10.83901,0.005668308423913043,0.067852676,-0.17421650861701585
10. C-sharp,0.42189816,504.42635907488267,1278.322607598101,636.6338315217391,22.975274356227292,-7.676849,0.006421959918478261,0.09785662,-0.19324376816363037
10. C-sharp,0.351038,585.1697614155776,1527.3273334922212,807.4951171875,21.517338004517455,-10.584658,0.008417544157608696,0.06054527,-0.17196642162699696
10. C-sharp,0.43964612,671.2511420423992,1819.7653840866944,1159.0480638586957,19.41652780184939,-12.552071,0.005615234375,0.04968705,-0.17134793003293164
10. C-sharp,0.33215547,599.988670579726,1555.9261859140195,903.926418138587,21.10327416419488,-11.821258,0.008937669836956522,0.05171165,-0.16589143206203694
10. C-sharp,0.3844592,711.0754484401428,1673.2220236161554,1174.9639096467392,21.356010690558318,-14.458804,0.007929262907608696,0.040661324,-0.18676690148701838
10. C-sharp,0.43290618,567.1223983256514,1809.1828133360427,719.0217391304348,20.72685864603656,-12.67294,0.006315811820652174,0.04361906,-0.1752738762027252
10. C-sharp,0.31019002,965.7866904693478,2188.1032576510247,1431.489894701087,17.786101409188515,-12.358184,0.011909816576086956,0.03214598,-0.12889998463468924
10. C-sharp,0.34513813,1788.2659930651994,2311.7843596182943,2289.0731148097825,16.209353980983636,-13.703922,0.06345533288043478,0.030177128,-0.09203618528827667
10. C-sharp,0.42359054,644.0147999823137,1482.6051918529556,1133.3018427309783,19.325924618507536,-8.536262,0.005997367527173913,0.096670605,-0.18742327818722573
10. C-sharp,0.41867885,620.4562141258191,1361.6175658671198,1081.8094004755435,19.45886817103021,-5.7794194,0.005997367527173913,0.15288353,-0.18738184446284567
10. C-sharp,0.38861206,635.2264723651875,1334.1385127272,976.9520635190217,19.97785298222829,-11.223778,0.013958474864130434,0.06554928,-0.17889880416715212
20. B1,0.2924103,1089.5516002042257,1754.8953809883071,2180.9389860733695,21.17647060295478,-18.933619,0.01179305366847826,0.056314338,-0.037183360945013906
